,x,y,z,User,Model,Device,gt
117141,-2.6780396,0.065597534,9.886108,d,nexus4,nexus4_1,4
63262,8.887166,0.612908,4.137129,b,samsungold,samsungold_2,1
111667,-5.334281400000001,-2.0685901999999996,5.104438,d,s3,s3_2,3
128649,-6.895214999999999,-0.766135,14.863019,d,samsungold,samsungold_2,5
7515,-0.41180268,0.38426940000000004,9.392453,a,s3mini,s3mini_1,1
69332,0.08795166,-0.7032623,7.2200929999999985,e,nexus4,nexus4_1,5
61828,1.7877044999999998,-0.33743286,9.687149,h,nexus4,nexus4_2,1
117082,2.9005754,0.8355764000000001,4.855441000000001,c,s3mini,s3mini_1,2
97439,-0.9951171999999998,-0.6378020999999999,12.111755,i,nexus4,nexus4_1,5
5746,0.612908,-1.072589,9.959755,a,samsungold,samsungold_1,1
37366,-4.991760299999998,0.3226776,12.245056,f,nexus4,nexus4_1,2
90113,1.379043,-1.9919509999999998,9.806528,e,samsungold,samsungold_1,2
132674,-0.29631042,-0.80874634,10.131088,i,nexus4,nexus4_2,0
3461,9.158524,0.47070313,3.5826873999999997,b,nexus4,nexus4_2,1
82756,-3.7847443,1.1633911,6.427231,a,nexus4,nexus4_2,3
96989,5.164261,0.13864136,8.337479,i,nexus4,nexus4_2,1
4118,-2.3223755,0.48123455,9.123106,f,s3mini,s3mini_1,4
19000,-1.9919509999999998,2.298405,11.492025,g,samsungold,samsungold_2,0
49062,-2.8443117,-1.8674773,9.040505,c,s3,s3_2,4
130783,-1.0247183000000002,-0.59376204,8.437167,e,s3,s3_2,3
29824,-4.566696,0.72302246,8.718338000000001,a,nexus4,nexus4_2,0
123776,1.7246245999999998,0.17196655,9.752609,h,nexus4,nexus4_2,1
34375,-3.1207886,-1.7815703999999999,9.740905999999999,b,nexus4,nexus4_1,5
64479,-1.292869,-0.1436521,9.605537,i,s3,s3_2,4
42119,-3.5817258,-1.2737153,2.2505496,e,s3,s3_2,2
15610,-2.712555,0.067977905,9.83136,d,nexus4,nexus4_1,4
111901,-4.443583,-0.766135,5.209718,h,samsungold,samsungold_2,3
87325,-5.056554,-0.12449849,7.3549875999999985,a,s3,s3_2,0
100606,-5.535394,1.5801731,7.9008656,h,s3,s3_1,4
10883,-0.3153534,1.7965698,8.166091999999999,h,nexus4,nexus4_2,0
92365,-4.7500963,-0.15322891,8.523358,b,s3,s3_1,3
15829,6.435534,-0.612908,7.66135,a,samsungold,samsungold_2,4
78900,-3.2455902,0.07199097,5.1811066,a,nexus4,nexus4_2,2
95764,-0.61187744,-0.4176178,10.979889,d,nexus4,nexus4_1,0
119214,0.60092163,0.34648132,9.249359,i,nexus4,nexus4_1,2
94438,0.48547363,-0.5092621,10.169373,a,nexus4,nexus4_1,1
90707,-4.137129,0.4596810000000001,8.733939,h,samsungold,samsungold_1,4
114904,-7.3743440000000025,-0.19580078,13.930160500000001,d,nexus4,nexus4_2,5
29049,-1.8115845000000002,0.27268982,6.8713684000000015,f,nexus4,nexus4_1,2
30577,-0.49642944,0.8154144,9.427887,i,nexus4,nexus4_1,0
3287,-0.4700775,-0.6456909000000001,9.720474000000001,i,nexus4,nexus4_2,4
29135,1.3864441,0.5523834,10.2146,h,nexus4,nexus4_1,1
45801,1.8387240000000002,0.153227,9.959755,h,samsungold,samsungold_1,1
64503,4.2881165,1.6152191,9.242218,g,nexus4,nexus4_1,1
100491,-1.484405,-0.5267244000000001,4.5872903,e,s3,s3_2,5
74351,4.6064440000000015,1.2354081000000001,8.226477000000001,g,s3,s3_2,1
101848,-2.145178,2.604859,9.806528,b,samsungold,samsungold_2,4
4790,-1.225816,0.0,10.112982,f,samsungold,samsungold_1,0
44399,-1.1875241,0.21068975,6.5218053,f,s3,s3_2,5
72315,-3.5146879999999996,1.1587936,10.486604,b,s3,s3_2,2
55637,-3.5230713,2.2638702,6.5178833,b,nexus4,nexus4_1,2
134832,-0.45968673,-0.29688102,9.643844999999999,f,s3,s3_2,2
55481,-4.1656036,1.0479431000000001,9.994216999999999,a,nexus4,nexus4_2,0
62880,-0.9959879,-1.3790601,9.452309,c,s3,s3_2,1
15621,4.6154175,1.6092681999999998,9.095825,g,nexus4,nexus4_1,1
21476,-5.862808,-0.6790161,8.347000000000001,c,nexus4,nexus4_2,0
103740,0.48088074,-0.8456421000000001,9.868057,a,nexus4,nexus4_2,1
73607,-3.3503265,-0.9111023000000001,10.582169,h,nexus4,nexus4_2,0
90653,-5.209718,0.766135,10.112982,g,samsungold,samsungold_2,2
14044,-5.975853,-0.153227,7.5081229999999985,a,samsungold,samsungold_1,4
113982,-1.7812861,-0.9864110999999999,8.099585000000001,g,s3mini,s3mini_1,0
66849,-5.046977,0.35434186,8.130709,c,s3,s3_2,0
126549,-4.3394904,3.3794157999999994,8.310274,g,s3mini,s3mini_1,5
43656,3.9097313999999996,-0.78050977,6.2285156,c,s3mini,s3mini_1,2
46776,-1.685497,0.9193620000000001,9.653300999999999,d,samsungold,samsungold_2,0
49743,-8.602615,2.836792,8.801651,a,nexus4,nexus4_2,2
15152,1.6984406000000003,0.08627319,9.772842,h,nexus4,nexus4_2,1
121650,-2.2888567,1.292869,6.6367273,d,s3,s3_1,5
49919,-2.6060886,2.0566192,9.200917,b,s3mini,s3mini_1,3
115378,-0.28559875,-0.106536865,10.383408,b,nexus4,nexus4_2,5
58143,-1.072589,0.0,9.959755,i,samsungold,samsungold_2,4
77544,-0.81402856,-1.3599066,6.129156,g,s3,s3_1,0
123672,-7.344589,1.6751709,14.255081,e,nexus4,nexus4_2,5
43425,2.112883,1.6053122,3.645172,c,s3mini,s3mini_1,2
94664,-2.4516625,0.9959879,4.1946416,d,s3,s3_2,5
118357,-3.745636,-0.7115935999999999,8.16748,h,nexus4,nexus4_1,5
95197,-3.9741516000000003,0.2667389,2.5628967,e,nexus4,nexus4_1,2
84542,-2.9779663,-0.96510315,10.79303,b,nexus4,nexus4_1,0
26681,-0.9576806999999999,-0.30645782,9.691728999999999,g,s3,s3_1,0
45402,3.8211459999999997,0.30645782,8.647857,e,s3,s3_2,1
575,-1.9919509999999998,1.225816,5.8226260000000005,f,samsungold,samsungold_2,5
4906,-0.6547241,-1.470932,10.112244,c,nexus4,nexus4_1,1
26821,7.249642999999999,-0.37828386,6.144718599999999,f,s3mini,s3mini_1,1
39976,-2.4445952999999996,-0.61712646,9.356277,e,nexus4,nexus4_2,4
110372,-0.6991069000000001,-1.2066777,9.643844999999999,c,s3,s3_1,1
8092,-4.630386,1.2042834999999998,7.108384599999999,g,s3mini,s3mini_1,3
118939,4.6142273000000005,1.6223602,9.041077,g,nexus4,nexus4_1,1
20769,-3.830675,-0.9193620000000001,8.887166,a,samsungold,samsungold_1,0
28452,-6.156784,0.21838379,9.977554,g,nexus4,nexus4_2,5
18421,-0.62847793,-0.8523358,9.178172,i,s3mini,s3mini_1,5
32586,-2.1567382999999998,0.12510681,11.483336999999999,f,nexus4,nexus4_1,0
53545,0.49040222,-0.6861571999999999,9.815689,f,nexus4,nexus4_2,0
17068,9.11712,1.1587936,3.9360676,b,s3,s3_1,1
68937,-3.370994,2.451632,5.8226260000000005,b,samsungold,samsungold_2,5
20921,-8.121031,2.298405,8.580712,c,samsungold,samsungold_1,2
71302,-1.7345991000000005,1.5155296,9.163807,i,s3mini,s3mini_1,0
103337,-1.685497,2.298405,9.040393,f,samsungold,samsungold_2,0
11661,-1.685497,-1.8387240000000002,6.282307,h,samsungold,samsungold_1,2
28621,1.8387240000000002,-2.758086,10.419436,e,samsungold,samsungold_1,0
86031,-2.7671356,2.240509,6.8342743000000015,c,nexus4,nexus4_2,3
72926,-2.480393,-2.6144682999999995,13.292608,e,s3,s3_2,3
136005,7.231686,-3.0490158,6.0022635000000015,c,s3mini,s3mini_1,3
98789,-5.3131104,-0.95677185,8.106781,h,nexus4,nexus4_1,5
123341,3.780075,-0.63974,9.094437,e,nexus4,nexus4_2,1
105999,-2.873042,-2.72939,12.890382,e,s3,s3_2,5
107203,-4.585907,-0.39500427,7.542633,c,nexus4,nexus4_1,2
9801,3.370994,0.4596810000000001,9.500074,e,samsungold,samsungold_2,1
108233,-4.750037,0.306454,7.201669,f,samsungold,samsungold_2,5
62056,-1.9919509999999998,-0.4596810000000001,9.653300999999999,f,samsungold,samsungold_1,4
45180,-0.04296875,-2.0886383,10.712097,d,nexus4,nexus4_1,0
49087,-0.6991069000000001,0.12449849,9.758766,i,s3,s3_1,4
100611,-2.5809495,-3.6212301,3.1675289,e,s3mini,s3mini_1,3
53340,-3.1411927000000004,2.0111293999999997,11.022903999999999,g,s3,s3_1,2
45734,-4.0870514,-0.57547,4.8228607000000006,h,nexus4,nexus4_2,2
88807,-2.5953147,0.18195933,6.8761472999999995,d,s3,s3_2,5
117319,-4.146757,3.371036,9.308656,b,s3,s3_1,5
87552,-0.6880493000000001,-1.4114227,10.065826,c,nexus4,nexus4_1,1
108183,-3.064578,2.0398598000000003,11.884817,b,s3,s3_2,2
108363,0.82599956,1.2785037000000001,9.446322,c,s3mini,s3mini_1,1
78999,-2.7485435000000003,2.5474305,12.076353,f,s3,s3_2,5
113730,-2.0758057,1.8603973000000005,9.811127,g,nexus4,nexus4_1,4
6573,-3.3493042,-0.13792420000000002,8.607849,g,nexus4,nexus4_1,5
117662,-2.3594859,0.4261679,9.167398,f,s3mini,s3mini_1,4
28499,-0.26815059999999996,-1.8866308999999997,6.8186865,i,s3,s3_2,2
65914,0.23942018,-0.4309563,9.500193,a,s3,s3_2,1
14755,7.852722,0.33576965,6.5583496,f,nexus4,nexus4_1,1
38934,-2.1208649,1.3323975000000001,12.262711,c,nexus4,nexus4_2,5
52202,-2.85878,-0.6159363,9.321762,e,nexus4,nexus4_2,4
22823,-1.2986145,-2.4242706000000003,8.653075999999999,d,nexus4,nexus4_1,5
51061,-1.2605472,2.2996306,9.063251,b,s3mini,s3mini_1,4
33626,3.1830912000000002,0.45250413,8.862138,d,s3mini,s3mini_1,1
113220,-4.443583,2.298405,8.887166,g,samsungold,samsungold_2,3
106866,-5.592855,-1.2258313,9.691728999999999,a,s3,s3_1,2
5601,0.9472655999999999,0.42860413,10.455017,f,nexus4,nexus4_1,5
116098,-2.2721862999999995,-0.25813293,9.914672999999999,e,nexus4,nexus4_1,4
45455,0.59632874,-0.10177612,10.326279,e,nexus4,nexus4_2,0
23035,-0.9272766,-1.2424164,10.460968,d,nexus4,nexus4_1,3
44114,-2.9113130000000003,1.225816,8.580712,e,samsungold,samsungold_2,2
67914,-6.4733734000000025,0.50164795,8.567184,a,nexus4,nexus4_2,0
40757,3.8205413999999998,0.008911133,14.002761999999999,i,nexus4,nexus4_2,5
124910,5.209718,0.306454,8.733939,i,samsungold,samsungold_1,1
9732,-1.6721648999999998,0.41714478,10.595261,b,nexus4,nexus4_2,0
120180,8.662222,0.93134445,4.4484267,b,s3mini,s3mini_1,1
99082,-2.4031067000000004,-0.08079529,11.746367999999999,i,nexus4,nexus4_1,3
9314,-2.6048915,0.9864110999999999,7.9391727,g,s3,s3_1,2
81225,-0.7757214,0.23942018,8.839393,f,s3,s3_2,2
97237,-2.3483582000000003,2.7292327999999997,11.765411,b,nexus4,nexus4_1,5
100574,1.8327613999999999,0.80325466,9.077616,c,s3mini,s3mini_1,4
104978,-0.04534912,0.6618805,10.497864,f,nexus4,nexus4_1,0
39493,-3.8753662,1.6497345,5.906128,d,nexus4,nexus4_1,0
3418,-2.882619,1.8399439999999998,8.785523,g,s3mini,s3mini_1,4
95483,-6.397307,0.13407529999999998,7.3932949999999975,a,s3,s3_1,4
136131,-1.9258422999999998,0.03703308,8.0651245,e,nexus4,nexus4_1,3
58846,-2.5330652999999996,0.5638345,5.305551,h,s3mini,s3mini_1,2
32971,0.4596810000000001,-2.145178,8.274258,f,samsungold,samsungold_1,5
61269,-3.2752678,-0.7565677,9.80665,e,s3,s3_1,3
53307,7.747636999999999,0.21068975,5.774814599999999,f,s3,s3_2,1
132651,-1.9644424999999999,0.5494693,9.288305000000001,b,s3mini,s3mini_1,4
61830,-5.209718,0.766135,11.032344,g,samsungold,samsungold_2,2
10817,-4.8761444,-2.4012146,6.8366547,h,nexus4,nexus4_2,5
71012,-1.1427002,-4.6630096,12.619964999999999,h,nexus4,nexus4_1,3
88338,-0.41770935,-0.7147217,9.701431,i,nexus4,nexus4_2,4
85098,-1.1252748,0.32561144,4.370615,i,s3mini,s3mini_1,5
35365,-4.009857,-1.3721466,6.722595,h,nexus4,nexus4_1,2
129281,-4.367024,2.528277,9.835381,e,s3,s3_2,5
49542,-4.711789,-0.40222588,8.456321,c,s3,s3_1,0
5875,-3.4308910000000004,0.2908955,9.0476885,e,s3mini,s3mini_1,4
56334,-2.6504974,2.3333435000000002,15.415512,f,nexus4,nexus4_2,5
88972,-3.217767,1.225816,6.12908,d,samsungold,samsungold_2,5
32224,0.612908,-0.153227,9.500074,i,samsungold,samsungold_1,0
38257,4.290356,1.53227,9.040393,g,samsungold,samsungold_2,1
42592,-5.5737014,-0.4213795,7.6231384,c,s3,s3_2,0
25783,0.25712585,1.5882874,9.904952999999999,f,nexus4,nexus4_2,5
117879,-6.152191,0.38456726,7.9175415,a,nexus4,nexus4_1,4
68075,2.604859,1.072589,7.048442,e,samsungold,samsungold_1,0
25689,-2.604859,-1.225816,11.645252000000001,b,samsungold,samsungold_1,2
92713,-2.456451,1.9692308999999997,8.991425,g,s3mini,s3mini_1,4
109157,8.159439,-0.2777274,5.2768207,f,s3,s3_2,1
108893,-4.854721,1.746582,12.381729,e,nexus4,nexus4_2,2
122241,-6.0525417,1.3024458,10.017339999999999,a,s3,s3_1,2
87550,-0.61291564,3.6296098,6.253655,b,s3,s3_1,0
100690,-4.5777135,-0.4213795,3.3997664,h,s3,s3_1,2
105530,3.8645782,-0.08868408,8.943283000000003,d,nexus4,nexus4_2,1
26582,-3.6080620000000003,0.30166942,9.148245,b,s3mini,s3mini_1,5
44465,-0.941391,4.6434937000000005,17.33171,f,nexus4,nexus4_2,2
77344,-3.6825562000000014,1.4759673999999998,9.029175,b,nexus4,nexus4_1,2
116561,-5.209718,-0.766135,8.427485,a,samsungold,samsungold_1,0
59934,-2.6470947,0.03703308,9.839691,d,nexus4,nexus4_1,4
45325,-2.298405,-0.4596810000000001,9.653300999999999,f,samsungold,samsungold_1,4
88488,-3.5764617999999997,1.0134277,8.801651,d,nexus4,nexus4_2,5
27078,0.37852478,-0.73376465,9.877578999999999,a,nexus4,nexus4_2,1
15780,-3.06454,-0.766135,11.338797999999999,f,samsungold,samsungold_1,0
99629,-5.209718,-0.766135,7.967803999999999,f,samsungold,samsungold_1,3
93822,-0.24172974,0.306015,10.017028999999999,f,nexus4,nexus4_1,0
71730,-8.151703,-2.2266998,6.8927917,c,nexus4,nexus4_1,2
108656,-5.486877400000001,0.61546326,7.8139954,a,nexus4,nexus4_1,0
85072,-3.0932465000000002,-1.1931763000000002,7.403183,c,nexus4,nexus4_2,5
17029,-2.135628,2.0494366000000004,9.356541,g,s3,s3_1,4
23314,-2.4838715000000002,-1.5192871000000001,9.496719,c,nexus4,nexus4_2,4
66516,-0.7164459,-0.55404663,9.814499,i,nexus4,nexus4_2,4
41796,-2.4745178,2.4114532000000004,19.115997,f,nexus4,nexus4_1,2
17233,-1.8127746999999999,-0.16767883,12.614014,b,nexus4,nexus4_1,2
124754,-5.516172,1.379043,14.250110999999999,f,samsungold,samsungold_2,2
35349,-3.7825317000000003,-1.5935211,13.134125,h,nexus4,nexus4_1,3
93132,-2.1452047999999997,2.0781669999999997,9.3182335,g,s3,s3_1,4
84352,-0.5746084,0.06703765,9.739613,i,s3,s3_1,4
43667,-3.0262709,-0.02873042,12.296619999999999,d,s3,s3_1,5
26757,-0.5737915,0.9249115,6.918976,d,nexus4,nexus4_1,3
106214,7.814577000000001,-0.9193620000000001,6.741988,f,samsungold,samsungold_1,1
139,-2.6945342999999995,-2.0608215,11.811630000000001,g,nexus4,nexus4_2,0
20133,3.9707835,1.5849615,8.492233,g,s3mini,s3mini_1,1
53887,-0.8713379000000001,-0.065322876,10.174133,e,nexus4,nexus4_1,3
18391,-2.298405,-0.4596810000000001,9.500074,f,samsungold,samsungold_1,4
62353,-3.8498763999999994,-0.39264908,8.6095495,d,s3,s3_1,5
90304,-3.6324004999999997,2.4297485,7.328201299999999,i,nexus4,nexus4_2,2
97866,1.8387240000000002,0.766135,9.806528,h,samsungold,samsungold_2,1
21592,-3.9839019999999996,-1.072589,8.580712,c,samsungold,samsungold_1,0
127676,-1.1974486999999998,2.0175018,12.831818,g,nexus4,nexus4_1,0
18054,-4.451416,2.5792694,9.231506,g,nexus4,nexus4_1,3
41687,-0.27267456,-0.17481995,10.546661,b,nexus4,nexus4_1,0
42334,-5.5737014,2.5378537,11.865664,c,s3,s3_2,5
3235,-0.55236816,-1.7137299,10.046783,c,nexus4,nexus4_1,1
128,-0.72494507,-0.8865509,11.429779,d,nexus4,nexus4_1,0
79155,0.74731445,-0.89845276,9.637360000000001,d,nexus4,nexus4_1,0
35986,-6.4924164000000015,2.278595,7.814986999999999,c,nexus4,nexus4_2,5
20801,-1.8291701,2.0015526,8.791509,e,s3,s3_2,2
121330,-2.2505496,-1.9249381999999997,10.362105,d,s3,s3_1,0
51147,-6.581848,5.5237885,17.136719,b,nexus4,nexus4_1,5
9122,-3.7158010000000004,-1.4077905000000002,10.007763,c,s3,s3_2,5
64730,-2.9113130000000003,0.153227,9.653300999999999,e,samsungold,samsungold_2,4
2975,-9.463082,5.628768,10.212467,g,s3mini,s3mini_1,5
65307,-5.803545,-4.1946416,11.233594,e,s3,s3_2,5
10672,-4.2693176,-0.020095825,8.002044999999999,h,nexus4,nexus4_1,5
75162,-3.6583402,-1.1013328000000002,9.519346,i,s3,s3_2,3
128252,2.2290955,-2.1790924,9.4314575,e,nexus4,nexus4_1,0
101030,-2.79451,-0.53500366,9.340805,e,nexus4,nexus4_2,4
81025,-4.290356,0.9193620000000001,6.588761,h,samsungold,samsungold_1,3
119459,-1.6282959,0.42146300000000003,9.982513,f,nexus4,nexus4_1,4
659,-5.669398999999999,-3.6774480000000014,11.032344,b,samsungold,samsungold_1,5
28763,-1.6496049,0.5410896,10.102333999999999,b,s3mini,s3mini_1,5
73113,-2.4076996,-1.4395447000000001,7.113967999999999,e,nexus4,nexus4_2,5
60271,-5.613206,0.7338228,6.531382,c,s3mini,s3mini_2,3
81828,-0.24989319,-0.85635376,9.24202,i,nexus4,nexus4_2,0
98019,-2.4576874,-0.09225464,9.997786999999999,d,nexus4,nexus4_2,4
124115,-4.290356,-0.4596810000000001,7.201669,d,samsungold,samsungold_2,3
422,-2.1257935000000003,-1.9017792000000002,17.569945999999998,f,nexus4,nexus4_1,2
128341,-6.7612257,3.2848446000000004,10.611102,h,s3,s3_1,3
24665,-0.8380127,-0.04032898,10.212219000000001,i,nexus4,nexus4_1,4
122390,4.620346,0.8932190000000001,8.60051,g,nexus4,nexus4_2,1
12075,0.9484558000000001,-2.1612396,12.547363,e,nexus4,nexus4_1,5
129069,-3.0454244999999998,2.6240451,9.385271000000001,g,s3,s3_2,5
136039,-8.647857,-1.6184803,12.995727,a,s3,s3_2,5
4472,-4.284424,2.553416,9.299078999999999,e,s3mini,s3mini_1,2
51021,2.451632,0.0,13.943657,i,samsungold,samsungold_1,5
123274,7.814577000000001,-0.9193620000000001,6.741988,f,samsungold,samsungold_1,1
135034,-6.378153299999999,0.61291564,7.2400660000000014,a,s3,s3_2,4
98639,-2.4612392999999995,0.91937345,11.741164999999999,g,s3,s3_2,5
56703,-3.217767,-0.153227,9.040393,d,samsungold,samsungold_1,2
47214,-1.7983246,-0.3826599,9.537186,f,nexus4,nexus4_2,4
92590,-2.2505496,2.2313959999999997,12.382812,b,s3,s3_2,5
14377,-4.443583,0.306454,8.733939,h,samsungold,samsungold_1,4
14701,-0.5272064000000001,0.45880127,11.221297999999999,b,nexus4,nexus4_2,0
124110,-1.9919509999999998,0.9193620000000001,11.951706,i,samsungold,samsungold_2,0
25665,-0.676362,-0.44532153,8.39048,d,s3mini,s3mini_1,5
114414,-2.145178,1.379043,7.814577000000001,b,samsungold,samsungold_1,2
21921,-0.68788147,-1.6454468,9.731186,c,nexus4,nexus4_2,1
69502,-2.1055603,0.64878845,11.228638,i,nexus4,nexus4_1,2
75718,-5.209783,2.6240451,11.884817,d,s3,s3_2,2
90248,-3.9839019999999996,-1.53227,8.121031,d,samsungold,samsungold_2,3
124631,-3.1481627999999997,2.4662017999999994,18.457825,f,nexus4,nexus4_1,2
115291,-1.4686431999999998,2.3535767000000005,9.233688,g,nexus4,nexus4_2,4
13735,-4.137129,1.072589,8.427485,h,samsungold,samsungold_2,4
124931,5.242813,0.23623657,8.198227000000001,i,nexus4,nexus4_2,1
44463,7.4232225000000005,-0.5410896,5.957971,f,s3mini,s3mini_1,1
88881,0.8212738000000002,0.17196655,12.628098,b,nexus4,nexus4_2,5
34199,-1.9919509999999998,0.4596810000000001,10.419436,i,samsungold,samsungold_1,0
62109,-4.8727417,1.4581146,5.695465,a,nexus4,nexus4_1,3
113615,4.8733974,-2.3175871,4.673482,a,s3mini,s3mini_1,2
113387,-5.5521536,2.3546975,7.653065700000001,h,s3mini,s3mini_1,3
980,-2.5570072999999995,0.05746084,9.126697,d,s3,s3_2,4
98583,-6.6352386,-1.8751526,5.751205400000001,h,nexus4,nexus4_2,5
79575,-2.956839,-0.7589619000000001,9.131485000000001,b,s3mini,s3mini_1,0
25272,-2.825158,0.82360536,6.1866174,d,s3,s3_2,5
105655,-1.685518,0.02633622,6.027403,i,s3mini,s3mini_1,5
132196,-1.0401764,-2.3786009999999997,10.970169,i,nexus4,nexus4_2,5
81078,-10.103531,-1.8100165000000001,17.314867,h,s3,s3_2,2
115384,-1.7621324,-2.6048915,10.189722,i,s3,s3_1,5
49978,-3.7828386,5.2289367,16.385916,d,s3,s3_2,2
128558,-2.6351929,-0.3771515,5.046814,b,nexus4,nexus4_1,3
63213,-2.27928,1.2354081000000001,5.391742,d,s3,s3_2,5
53793,-0.9193620000000001,0.9193620000000001,9.653300999999999,g,samsungold,samsungold_1,3
27380,-2.9496564999999997,-0.1436521,10.247183,g,s3,s3_1,5
17240,-0.30226135,-0.5980835,10.022781,d,nexus4,nexus4_2,0
90911,-6.139099,1.6842499,13.236481,i,nexus4,nexus4_1,5
87860,2.9436709999999997,0.89064306,9.147048,c,s3mini,s3mini_1,4
67725,-1.072589,1.379043,7.814577000000001,e,samsungold,samsungold_2,2
108410,-6.2662809999999975,2.3988037,10.288193,h,nexus4,nexus4_2,2
129391,-7.680599000000001,0.545878,12.612655,a,s3,s3_1,5
69330,-3.546875,-2.2231292999999996,9.167236,d,nexus4,nexus4_1,5
100843,1.5538370000000001,0.22505496,9.337387,h,s3mini,s3mini_1,1
125603,-11.648468,-0.6092377,11.159607000000001,b,nexus4,nexus4_1,2
123815,-2.3080103,-0.29688102,9.921572,g,s3,s3_1,0
76110,1.7734221999999995,-0.29815674,12.504318,f,nexus4,nexus4_2,5
116970,4.365646400000001,0.8575134,8.774277,g,nexus4,nexus4_2,1
16340,-5.3654785,-3.3597565,11.201263,g,nexus4,nexus4_1,3
108640,-8.1402855,-1.1587936,4.644751,h,s3,s3_1,3
4603,-7.6802216,-0.26364136,4.812149,h,nexus4,nexus4_2,5
93942,1.2436218,-0.81632996,10.577606,e,nexus4,nexus4_1,0
69920,4.399994,1.5521393,9.227936,g,nexus4,nexus4_1,1
15671,-0.044158935999999996,0.703537,8.595947,d,nexus4,nexus4_1,0
14420,-13.551407000000001,-2.7487487999999995,5.927353,c,nexus4,nexus4_2,2
95371,-6.282307,0.153227,8.733939,b,samsungold,samsungold_1,3
46550,5.494964599999999,0.6678314000000001,8.625702,i,nexus4,nexus4_1,1
79410,-5.973533,-0.32800564,5.6443305,h,s3mini,s3mini_2,5
136277,-8.407592999999999,0.35124207,6.3250732,c,nexus4,nexus4_1,5
41107,1.685497,0.0,9.806528,h,samsungold,samsungold_1,1
128287,-8.7532015,4.280833,7.5369470000000005,a,s3,s3_2,5
56359,-1.6376339,-1.292869,8.149861999999999,h,s3,s3_2,0
98043,0.9496459999999999,1.6378326,10.08606,b,nexus4,nexus4_1,5
77352,3.06454,-1.8387240000000002,7.814577000000001,e,samsungold,samsungold_2,0
131235,-5.487509999999999,-2.2505496,6.6941880000000005,a,s3,s3_2,5
43083,-2.5862274,-0.34457397,9.387222,d,nexus4,nexus4_2,4
37990,0.3985901,-0.52711487,10.233642999999999,a,nexus4,nexus4_1,1
136282,-1.1875241,-1.1492168,9.528922999999999,c,s3,s3_2,1
112374,-2.882619,-0.047884032,9.308656,e,s3,s3_1,4
3483,-4.673813,-0.21603394,6.8568880000000005,a,nexus4,nexus4_2,0
123656,-4.8011627,1.8144226000000003,8.349380499999999,h,nexus4,nexus4_2,4
108223,1.53227,2.145178,11.338797999999999,e,samsungold,samsungold_2,0
125257,1.0271759,-2.223877,12.700699,e,nexus4,nexus4_2,5
50614,3.996521,0.32862854,9.544525,d,nexus4,nexus4_1,1
963,5.248090299999999,0.8523358,8.178593,i,s3,s3_1,1
14146,-2.737381,0.79681396,10.544083,g,nexus4,nexus4_2,5
132991,-2.0424805,-0.38667297,10.885864,d,nexus4,nexus4_1,0
52537,-1.834198,1.7925567999999998,9.886108,g,nexus4,nexus4_1,4
44909,0.63206923,0.7469909,9.988609,f,s3,s3_2,2
77025,-2.3505707,-2.6975708,17.398360999999998,f,nexus4,nexus4_2,2
24431,-1.2354081000000001,0.81402856,7.6135616,h,s3,s3_1,0
4215,-2.2767792,5.268341,12.58049,d,nexus4,nexus4_2,2
74507,-5.0757074,-2.0590134,11.559206,f,s3,s3_2,3
